zip_code,zone,city,state,latitude,longitude
62015,6a,BUTLER,IL,39.19,-89.53
62914,7a,CAIRO,IL,36.99,-89.17
62419,6a,CALHOUN,IL,38.65,-88.04
61919,6a,CAMARGO,IL,39.79,-88.16
62319,5b,CAMDEN,IL,40.15,-90.77
62916,6b,"CAMPBELL HILL",IL,37.93,-89.55
62320,5b,"CAMP POINT",IL,40.03,-91.06
62625,5b,CANTRALL,IL,39.93,-89.68
62901,6b,CARBONDALE,IL,37.72,-89.21
62902,6b,CARBONDALE,IL,37.72,-89.21
62903,6b,CARBONDALE,IL,37.72,-89.21
62626,6a,CARLINVILLE,IL,39.28,-89.88
62231,6a,CARLYLE,IL,38.61,-89.37
62821,6b,CARMI,IL,38.08,-88.17
62917,6b,"CARRIER MILLS",IL,37.65,-88.61
62016,6a,CARROLLTON,IL,39.29,-90.41
62918,6b,CARTERVILLE,IL,37.76,-89.08
62321,5b,CARTHAGE,IL,40.41,-91.13
62420,6a,CASEY,IL,39.3,-87.98
62232,6b,CASEYVILLE,IL,38.63,-90.03
61817,5b,CATLIN,IL,40.06,-87.7
62919,6b,"CAVE IN ROCK",IL,37.53,-88.23
62801,6a,CENTRALIA,IL,38.52,-89.12
61818,5b,"CERRO GORDO",IL,39.89,-88.73
62323,5b,CHAMBERSBURG,IL,39.81,-90.65
61820,5b,CHAMPAIGN,IL,40.11,-88.26
61821,5b,CHAMPAIGN,IL,40.11,-88.26
61822,5b,CHAMPAIGN,IL,40.11,-88.26
62627,5b,CHANDLERVILLE,IL,40.04,-90.15
62628,6a,CHAPIN,IL,39.76,-90.4
61920,6a,CHARLESTON,IL,39.48,-88.17
62629,6a,CHATHAM,IL,39.67,-89.69
62233,6b,CHESTER,IL,37.91,-89.82
62630,6a,CHESTERFIELD,IL,39.25,-90.06
62518,5b,CHESTNUT,IL,40.06,-89.2
61924,6a,CHRISMAN,IL,39.8,-87.67
62822,6b,CHRISTOPHER,IL,37.97,-89.05
61830,5b,CISCO,IL,40.01,-88.72
62823,6a,CISNE,IL,38.51,-88.43
62421,6a,CLAREMONT,IL,38.71,-87.97
62824,6a,"CLAY CITY",IL,38.68,-88.35
62324,5b,CLAYTON,IL,40.03,-90.95
62325,5b,COATSBURG,IL,40.03,-91.15
62920,6b,COBDEN,IL,37.53,-89.25
62017,6a,COFFEEN,IL,39.08,-89.39
62326,5b,COLCHESTER,IL,40.42,-90.79
62234,6b,COLLINSVILLE,IL,38.67,-89.99
61831,5b,COLLISON,IL,40.23,-87.8
62236,6b,COLUMBIA,IL,38.45,-90.22
62631,5b,CONCORD,IL,39.81,-90.37
62018,6b,"COTTAGE HILLS",IL,38.91,-90.08
62237,6b,COULTERVILLE,IL,38.18,-89.6
62422,6a,COWDEN,IL,39.24,-88.85
62922,6b,"CREAL SPRINGS",IL,37.61,-88.83
62827,6b,CROSSVILLE,IL,38.16,-88.06
62238,6b,CUTLER,IL,38.03,-89.56
62923,6b,CYPRESS,IL,37.36,-89.01
62828,6b,DAHLGREN,IL,38.19,-88.68
62330,5b,"DALLAS CITY",IL,40.63,-91.16
61925,6a,"DALTON CITY",IL,39.71,-88.8
61832,5b,DANVILLE,IL,40.14,-87.61
61833,5b,TILTON,IL,40.09,-87.63
61834,5b,DANVILLE,IL,40.14,-87.61
62520,6a,DAWSON,IL,39.85,-89.46
62521,5b,DECATUR,IL,39.85,-88.93
62522,5b,DECATUR,IL,39.85,-88.93
62523,5b,DECATUR,IL,39.85,-88.93
62526,5b,DECATUR,IL,39.85,-88.93
61839,5b,"DE LAND",IL,40.12,-88.64
62924,6b,"DE SOTO",IL,37.81,-89.22
61840,5b,DEWEY,IL,40.3,-88.26
62424,6a,DIETERICH,IL,39.05,-88.38
62530,6a,DIVERNON,IL,39.56,-89.65
62830,6a,DIX,IL,38.44,-88.94
62926,6b,DONGOLA,IL,37.36,-89.16
62019,6a,DONNELLSON,IL,39.03,-89.47
62021,6a,DORSEY,IL,38.97,-89.99
62022,6a,DOW,IL,39.04,-90.31
62831,6b,"DU BOIS",IL,38.22,-89.21
62425,6a,DUNDAS,IL,38.83,-88.08
62239,6b,DUPO,IL,38.51,-90.2
62832,6b,"DU QUOIN",IL,38,-89.23
62024,6a,"EAST ALTON",IL,38.88,-90.1
62240,6b,"EAST CARONDELET",IL,38.53,-90.23
62633,5b,EASTON,IL,40.23,-89.84
62201,6b,"EAST SAINT LOUIS",IL,38.61,-90.13
62203,6b,"EAST SAINT LOUIS",IL,38.61,-90.13
62204,6b,"EAST SAINT LOUIS",IL,38.61,-90.13
62205,6b,"EAST SAINT LOUIS",IL,38.61,-90.13
62206,6b,"EAST SAINT LOUIS",IL,38.61,-90.13
62207,6b,"EAST SAINT LOUIS",IL,38.61,-90.13
62208,6b,"FAIRVIEW HEIGHTS",IL,38.59,-90
62928,6b,EDDYVILLE,IL,37.5,-88.58
62426,6a,EDGEWOOD,IL,38.92,-88.66
62531,6a,EDINBURG,IL,39.65,-89.38
62025,6a,EDWARDSVILLE,IL,38.8,-89.96
62401,6a,EFFINGHAM,IL,39.11,-88.55
62930,6b,ELDORADO,IL,37.81,-88.44
62027,6a,ELDRED,IL,39.28,-90.55
62931,6b,ELIZABETHTOWN,IL,37.45,-88.3
62634,5b,ELKHART,IL,40.01,-89.48
62932,6b,ELKVILLE,IL,37.9,-89.23
62241,6b,"ELLIS GROVE",IL,38,-89.9
62028,6a,ELSAH,IL,38.95,-90.35
62635,5b,EMDEN,IL,40.29,-89.48
62933,6b,ENERGY,IL,37.77,-89.02
62835,6b,ENFIELD,IL,38.1,-88.33
62934,6b,EQUALITY,IL,37.73,-88.34
62242,6b,EVANSVILLE,IL,38.08,-89.93
62836,6b,EWING,IL,38.08,-88.85
62809,6b,BARNHILL,IL,38.27,-88.38
62837,6a,FAIRFIELD,IL,38.38,-88.36
61841,5b,FAIRMOUNT,IL,40.04,-87.82
62838,6a,FARINA,IL,38.83,-88.77
61842,5b,"FARMER CITY",IL,40.24,-88.64
62533,6a,FARMERSVILLE,IL,39.44,-89.65
62031,6a,FIELDON,IL,39.1,-90.49
62032,6a,FILLMORE,IL,39.11,-89.27
62534,6a,FINDLAY,IL,39.52,-88.75
61843,5b,FISHER,IL,40.31,-88.34
61844,5b,FITHIAN,IL,40.11,-87.87
62427,6a,"FLAT ROCK",IL,38.9,-87.67
62839,6a,FLORA,IL,38.67,-88.47
61845,5b,FOOSLAND,IL,40.36,-88.42
62535,5b,FORSYTH,IL,39.92,-88.95
62338,6a,FOWLER,IL,40,-91.25
62638,6a,FRANKLIN,IL,39.62,-90.04
62639,5b,FREDERICK,IL,40.06,-90.43
62243,6b,FREEBURG,IL,38.42,-89.9
62244,6b,FULTS,IL,38.16,-90.21
62935,6b,GALATIA,IL,37.84,-88.61
62842,6b,GEFF,IL,38.44,-88.42
61846,5b,GEORGETOWN,IL,39.97,-87.63
62245,6b,GERMANTOWN,IL,38.55,-89.53
61847,5b,GIFFORD,IL,40.3,-88.02
62033,6a,GILLESPIE,IL,39.12,-89.81
62640,6a,GIRARD,IL,39.44,-89.78
62536,6a,GLENARM,IL,39.61,-89.67
62034,6a,"GLEN CARBON",IL,38.76,-89.97
62035,6a,GODFREY,IL,38.96,-90.18
62938,6b,GOLCONDA,IL,37.36,-88.48
62339,5b,GOLDEN,IL,40.1,-91.01
62036,6a,"GOLDEN EAGLE",IL,38.89,-90.57
62939,6b,GOREVILLE,IL,37.55,-88.97
62940,6b,GORHAM,IL,37.71,-89.48
62037,6a,GRAFTON,IL,38.97,-90.42
62941,7a,"GRAND CHAIN",IL,37.25,-89.01
62942,6b,"GRAND TOWER",IL,37.63,-89.5
62040,6b,"GRANITE CITY",IL,38.71,-90.12
62943,6b,GRANTSBURG,IL,37.37,-88.76
62844,6b,GRAYVILLE,IL,38.25,-87.99
62044,6a,GREENFIELD,IL,39.34,-90.2
62428,6a,GREENUP,IL,39.24,-88.15
62642,5b,GREENVIEW,IL,40.08,-89.74
62246,6a,GREENVILLE,IL,38.88,-89.4
62340,6a,GRIGGSVILLE,IL,39.7,-90.72
62045,6a,HAMBURG,IL,39.23,-90.71
62341,5b,HAMILTON,IL,40.38,-91.36
61929,6a,HAMMOND,IL,39.79,-88.59
62047,6a,HARDIN,IL,39.15,-90.62
62946,6b,HARRISBURG,IL,37.73,-88.54
62048,6b,HARTFORD,IL,38.82,-90.09
62643,5b,HARTSBURG,IL,40.25,-89.44
62538,6a,HARVEL,IL,39.35,-89.53
62644,5b,HAVANA,IL,40.29,-90.05
62947,6b,HEROD,IL,37.48,-88.47
62431,6a,HERRICK,IL,39.21,-88.98
62948,6b,HERRIN,IL,37.8,-89.03
62649,6a,HETTICK,IL,39.35,-90.03
62432,6a,HIDALGO,IL,39.15,-88.15
62249,6a,HIGHLAND,IL,38.73,-89.69
62049,6a,HILLSBORO,IL,39.16,-89.48
62050,6a,HILLVIEW,IL,39.44,-90.53
61930,6a,HINDSBORO,IL,39.68,-88.13
62250,6b,HOFFMAN,IL,38.53,-89.26
61849,5b,HOMER,IL,40.03,-87.95
62803,6b,HOYLETON,IL,38.44,-89.27
62343,6a,HULL,IL,39.7,-91.2
61931,6a,HUMBOLDT,IL,39.6,-88.31
61932,6a,HUME,IL,39.79,-87.86
62433,6a,HUTSONVILLE,IL,39.1,-87.66
62539,6a,ILLIOPOLIS,IL,39.85,-89.24
62846,6b,INA,IL,38.15,-88.9
61850,5b,INDIANOLA,IL,39.92,-87.74
62434,6a,INGRAHAM,IL,38.84,-88.31
62051,6a,IRVING,IL,39.2,-89.4
62849,6a,IUKA,IL,38.61,-88.78
61851,5b,IVESDALE,IL,39.94,-88.45
62650,6a,JACKSONVILLE,IL,39.72,-90.23
62950,6b,JACOB,IL,37.74,-89.54
62052,6a,JERSEYVILLE,IL,39.11,-90.32
62436,6a,JEWETT,IL,39.2,-88.24
62850,6a,JOHNSONVILLE,IL,38.52,-88.53
62951,6b,"JOHNSTON CITY",IL,37.82,-88.92
62952,6b,JONESBORO,IL,37.45,-89.26
62954,6b,JUNCTION,IL,37.72,-88.23
62053,6a,KAMPSVILLE,IL,39.3,-90.62
62054,6a,KANE,IL,39.19,-90.35
61933,6a,KANSAS,IL,39.55,-87.93
62956,7a,KARNAK,IL,37.29,-88.97
62851,6a,KEENES,IL,38.33,-88.64
62853,6a,KELL,IL,38.49,-88.9
62253,6a,KEYESPORT,IL,38.74,-89.27
62655,5b,KILBOURNE,IL,40.15,-90
62345,6a,KINDERHOOK,IL,39.7,-91.15
62854,6a,KINMUNDY,IL,38.77,-88.84
62346,5b,"LA PRAIRIE",IL,40.14,-91
62543,5b,LATHAM,IL,39.96,-89.16
62439,6a,LAWRENCEVILLE,IL,38.72,-87.68
62254,6b,LEBANON,IL,38.6,-89.81
62255,6b,LENZBURG,IL,38.28,-89.81
62440,6a,LERNA,IL,39.41,-88.28
62347,6a,LIBERTY,IL,39.88,-91.1
62656,5b,LINCOLN,IL,40.15,-89.36
62056,6a,LITCHFIELD,IL,39.17,-89.65
62661,6a,LOAMI,IL,39.67,-89.84
61852,6a,LONGVIEW,IL,39.88,-88.06
62349,5b,LORAINE,IL,40.15,-91.22
62858,6a,LOUISVILLE,IL,38.76,-88.5
61937,6a,LOVINGTON,IL,39.71,-88.63
62957,6b,"MC CLURE",IL,37.29,-89.43
62859,6a,"MC LEANSBORO",IL,38.09,-88.53
62860,6b,MACEDONIA,IL,38.05,-88.7
62544,6a,MACON,IL,39.7,-88.99
62060,6b,MADISON,IL,38.67,-90.15
61853,5b,MAHOMET,IL,40.19,-88.4
62958,6b,MAKANDA,IL,37.61,-89.23
61854,5b,MANSFIELD,IL,40.21,-88.5
62061,6a,MARINE,IL,38.78,-89.77
62959,6b,MARION,IL,37.73,-88.94
62257,6b,MARISSA,IL,38.25,-89.75
62423,6a,DENNISON,IL,39.46,-87.58
62441,6a,MARSHALL,IL,39.39,-87.69
62442,6a,MARTINSVILLE,IL,39.33,-87.88
62062,6a,MARYVILLE,IL,38.72,-89.96
62258,6b,MASCOUTAH,IL,38.5,-89.8
62443,6a,MASON,IL,38.95,-88.62
62664,5b,"MASON CITY",IL,40.2,-89.69
61938,6a,MATTOON,IL,39.47,-88.36
62545,6a,MECHANICSBURG,IL,39.81,-89.39
62063,6a,MEDORA,IL,39.17,-90.14
62351,5b,MENDON,IL,40.08,-91.28
62665,6a,MEREDOSIA,IL,39.83,-90.55
61940,6a,METCALF,IL,39.8,-87.8
62960,7a,METROPOLIS,IL,37.15,-88.71
62065,6a,MICHAEL,IL,39.23,-90.62
62666,5b,MIDDLETOWN,IL,40.1,-89.59
62962,7a,"MILLER CITY",IL,37.08,-89.35
62862,6b,"MILL SHOALS",IL,38.25,-88.34
62260,6b,MILLSTADT,IL,38.45,-90.09
61855,5b,MILMINE,IL,39.89,-88.64
62667,6a,MODESTO,IL,39.47,-89.98
61856,5b,MONTICELLO,IL,40.02,-88.57
62445,6a,MONTROSE,IL,39.16,-88.37
62067,6a,MORO,IL,38.95,-89.99
62546,5b,MORRISONVILLE,IL,39.42,-89.45
62963,7a,"MOUND CITY",IL,37.08,-89.16
62964,7a,MOUNDS,IL,37.11,-89.2
62547,6a,"MOUNT AUBURN",IL,39.76,-89.26
62863,6b,"MOUNT CARMEL",IL,38.41,-87.77
62446,6a,"MOUNT ERIE",IL,38.51,-88.23
62069,6a,"MOUNT OLIVE",IL,39.07,-89.72
62548,5b,"MOUNT PULASKI",IL,40.01,-89.28
62353,5b,"MOUNT STERLING",IL,39.98,-90.76
62864,6a,"MOUNT VERNON",IL,38.31,-88.91
62549,5b,"MT ZION",IL,39.77,-88.87
62550,6a,MOWEAQUA,IL,39.62,-89.01
62070,6a,MOZIER,IL,39.29,-90.75
62262,6a,"MULBERRY GROVE",IL,38.92,-89.26
62865,6b,MULKEYTOWN,IL,37.96,-89.13
62966,6b,MURPHYSBORO,IL,37.76,-89.33
62668,6a,MURRAYVILLE,IL,39.58,-90.25
62263,6b,NASHVILLE,IL,38.34,-89.37
62354,5b,NAUVOO,IL,40.54,-91.38
62355,6a,NEBO,IL,39.44,-90.79
62447,6a,NEOGA,IL,39.32,-88.45
62264,6b,"NEW ATHENS",IL,38.31,-89.87
62265,6b,"NEW BADEN",IL,38.53,-89.69
62670,6a,"NEW BERLIN",IL,39.72,-89.91
62967,6b,"NEW BURNSIDE",IL,37.57,-88.77
62356,6a,"NEW CANTON",IL,39.63,-91.09
62074,6a,"NEW DOUGLAS",IL,38.97,-89.66
62867,6b,"NEW HAVEN",IL,37.9,-88.12
62671,5b,"NEW HOLLAND",IL,40.18,-89.58
61942,6a,NEWMAN,IL,39.79,-87.98
62357,5b,"NEW SALEM",IL,39.7,-90.84
62448,6a,NEWTON,IL,38.98,-88.16
62551,6a,NIANTIC,IL,39.85,-89.16
62358,5b,NIOTA,IL,40.61,-91.28
62868,6a,NOBLE,IL,38.69,-88.22
62075,6a,NOKOMIS,IL,39.3,-89.28
62869,6b,"NORRIS CITY",IL,37.97,-88.32
62268,6b,OAKDALE,IL,38.26,-89.5
62673,5b,OAKFORD,IL,40.1,-89.96
61943,6a,OAKLAND,IL,39.65,-88.02
61858,5b,OAKWOOD,IL,40.1,-87.77
62449,6a,OBLONG,IL,39,-87.9
62553,6a,OCONEE,IL,39.28,-89.1
62870,6a,ODIN,IL,38.61,-89.05
62269,6b,"O FALLON",IL,38.59,-89.91
61859,5b,OGDEN,IL,40.11,-87.95
62271,6b,OKAWVILLE,IL,38.43,-89.54
62969,6b,"OLIVE BRANCH",IL,37.16,-89.36
62970,7a,OLMSTED,IL,37.18,-89.08
62450,6a,OLNEY,IL,38.73,-88.08
62871,6b,OMAHA,IL,37.88,-88.3
62872,6a,OPDYKE,IL,38.27,-88.75
62554,5b,OREANA,IL,39.93,-88.86
62555,6a,OWANECO,IL,39.48,-89.19
62972,6b,OZARK,IL,37.53,-88.76
62451,6a,PALESTINE,IL,39,-87.61
62556,6a,PALMER,IL,39.45,-89.4
62674,6a,PALMYRA,IL,39.43,-89.99
62359,6a,PALOMA,IL,40.02,-91.19
62557,6a,PANA,IL,39.38,-89.07
61944,6a,PARIS,IL,39.61,-87.69
62452,6a,PARKERSBURG,IL,38.58,-88.05
62875,6a,PATOKA,IL,38.75,-89.09
62558,6a,PAWNEE,IL,39.59,-89.58
62360,6a,PAYSON,IL,39.81,-91.24
62361,6a,PEARL,IL,39.45,-90.62
61862,5b,PENFIELD,IL,40.31,-87.96
62272,6b,PERCY,IL,38.01,-89.61
61863,5b,PESOTUM,IL,39.91,-88.27
62659,5b,"LINCOLNS NEW SALEM",IL,40.04,-89.85
62675,5b,PETERSBURG,IL,40.01,-89.85
61864,5b,PHILO,IL,40,-88.15
62079,6a,PIASA,IL,39.11,-90.12
62274,6b,PINCKNEYVILLE,IL,38.07,-89.38
62974,6b,PITTSBURG,IL,37.77,-88.85
62363,5b,PITTSFIELD,IL,39.61,-90.8
62365,6a,PLAINVILLE,IL,39.78,-91.18
62366,6a,"PLEASANT HILL",IL,39.44,-90.87
62677,5b,"PLEASANT PLAINS",IL,39.87,-89.92
62367,5b,PLYMOUTH,IL,40.29,-90.91
62275,6a,POCAHONTAS,IL,38.82,-89.53
62975,6b,POMONA,IL,37.64,-89.34
61865,5b,POTOMAC,IL,40.3,-87.79
62261,6b,MODOC,IL,38.05,-90.03
62277,6b,"PRAIRIE DU ROCHER",IL,38.08,-90.09
62976,7a,PULASKI,IL,37.21,-89.2
62301,6a,QUINCY,IL,39.93,-91.38
62305,6a,QUINCY,IL,39.93,-91.38
62977,6b,RALEIGH,IL,37.82,-88.53
62080,6a,RAMSEY,IL,39.14,-89.1
61866,5b,RANTOUL,IL,40.3,-88.15
62560,6a,RAYMOND,IL,39.32,-89.57
62278,6b,"RED BUD",IL,38.21,-89.99
62877,6b,RICHVIEW,IL,38.37,-89.18
61870,5b,"RIDGE FARM",IL,39.89,-87.65
62979,6b,RIDGWAY,IL,37.79,-88.26
62878,6a,RINARD,IL,38.58,-88.47
62561,5b,RIVERTON,IL,39.84,-89.54
62454,6a,ROBINSON,IL,39,-87.74
62563,6a,ROCHESTER,IL,39.75,-89.54
62081,6a,ROCKBRIDGE,IL,39.27,-90.2
62370,6a,ROCKPORT,IL,39.53,-91
62280,6b,ROCKWOOD,IL,37.83,-89.69
62082,5b,ROODHOUSE,IL,39.48,-90.37
62083,6a,ROSAMOND,IL,39.39,-89.19
62982,6b,ROSICLARE,IL,37.42,-88.35
62084,6b,ROXANA,IL,38.83,-90.05
62983,6b,ROYALTON,IL,37.87,-89.11
62681,5b,RUSHVILLE,IL,40.11,-90.56
61872,5b,SADORUS,IL,39.96,-88.34
62458,6a,"SAINT ELMO",IL,39.02,-88.85
62460,6a,"SAINT FRANCISVILLE",IL,38.59,-87.64
62281,6b,"SAINT JACOB",IL,38.71,-89.76
61873,5b,"SAINT JOSEPH",IL,40.14,-88.06
62880,6a,"SAINT PETER",IL,38.86,-88.85
62881,6a,SALEM,IL,38.62,-88.95
62882,6a,SANDOVAL,IL,38.61,-89.11
62682,5b,"SAN JOSE",IL,40.3,-89.6
61874,5b,SAVOY,IL,40.06,-88.25
62883,6b,SCHELLER,IL,38.16,-89.09
62884,6b,SESSER,IL,38.09,-89.05
61875,5b,SEYMOUR,IL,40.1,-88.41
62984,6b,SHAWNEETOWN,IL,37.71,-88.16
62565,6a,SHELBYVILLE,IL,39.4,-88.8
62684,5b,SHERMAN,IL,39.88,-89.6
62685,6a,SHIPMAN,IL,39.12,-90.04
62885,6a,SHOBONIER,IL,38.86,-89.08
62461,6a,SHUMWAY,IL,39.18,-88.65
61876,5b,SIDELL,IL,39.91,-87.82
61877,5b,SIDNEY,IL,40.02,-88.07
62462,6a,SIGEL,IL,39.22,-88.49
62985,6b,SIMPSON,IL,37.46,-88.75
62886,6a,SIMS,IL,38.36,-88.53
62284,6a,SMITHBORO,IL,38.89,-89.34
62285,6b,SMITHTON,IL,38.4,-89.99
62086,6a,SORENTO,IL,39,-89.57
62087,6b,"SOUTH ROXANA",IL,38.82,-90.05
62286,6b,SPARTA,IL,38.15,-89.71
62887,6b,SPRINGERTON,IL,38.17,-88.35
62701,5b,SPRINGFIELD,IL,39.78,-89.64
62702,5b,SPRINGFIELD,IL,39.78,-89.64
62703,6a,SPRINGFIELD,IL,39.78,-89.64
62704,6a,SPRINGFIELD,IL,39.78,-89.64
62707,6a,SPRINGFIELD,IL,39.78,-89.64
62711,5b,SPRINGFIELD,IL,39.76,-89.72
62712,5b,SPRINGFIELD,IL,39.76,-89.57
62088,6a,STAUNTON,IL,39.01,-89.78
62288,6b,STEELEVILLE,IL,38,-89.66
62463,6a,STEWARDSON,IL,39.26,-88.62
62987,6b,STONEFORT,IL,37.61,-88.7
62567,6a,STONINGTON,IL,39.63,-89.19
62465,6a,STRASBURG,IL,39.35,-88.62
61951,6a,SULLIVAN,IL,39.59,-88.6
62466,6a,SUMNER,IL,38.71,-87.86
62688,5b,TALLULA,IL,39.94,-89.93
62888,6b,TAMAROA,IL,38.13,-89.22
62988,7a,TAMMS,IL,37.23,-89.26
62568,6a,TAYLORVILLE,IL,39.52,-89.26
62374,5b,TENNESSEE,IL,40.41,-90.83
62467,6a,TEUTOPOLIS,IL,39.13,-88.47
62889,6a,TEXICO,IL,38.43,-88.86
62990,6b,THEBES,IL,37.21,-89.45
61878,5b,THOMASBORO,IL,40.24,-88.18
62890,6b,THOMPSONVILLE,IL,37.91,-88.76
62375,5b,TIMEWELL,IL,40.01,-90.85
62468,6a,TOLEDO,IL,39.27,-88.24
61880,5b,TOLONO,IL,39.98,-88.26
62438,6a,LAKEWOOD,IL,39.32,-88.9
62571,6a,"TOWER HILL",IL,39.38,-88.95
62293,6b,TRENTON,IL,38.6,-89.68
62469,6a,TRILLA,IL,39.38,-88.35
62294,6b,TROY,IL,38.73,-89.89
61953,5b,TUSCOLA,IL,39.79,-88.28
62992,7a,ULLIN,IL,37.28,-89.18
61801,5b,URBANA,IL,40.1,-88.2
61802,5b,URBANA,IL,40.1,-88.2
62376,6a,URSA,IL,40.07,-91.37
62295,6b,VALMEYER,IL,38.3,-90.31
62471,6a,VANDALIA,IL,38.98,-89.1
62090,6b,VENICE,IL,38.67,-90.16
62994,6b,VERGENNES,IL,37.9,-89.33
62892,6a,VERNON,IL,38.8,-89.08
62378,5b,VERSAILLES,IL,39.88,-90.65
62995,6b,VIENNA,IL,37.41,-88.89
61956,6a,"VILLA GROVE",IL,39.86,-88.15
62996,7a,"VILLA RIDGE",IL,37.15,-89.17
62690,6a,VIRDEN,IL,39.5,-89.76
62691,5b,VIRGINIA,IL,39.95,-90.21
62572,6a,WAGGONER,IL,39.37,-89.65
62893,6a,"WALNUT HILL",IL,38.47,-89.04
62297,6b,WALSH,IL,38.08,-89.85
62091,6a,WALSHVILLE,IL,39.06,-89.61
62894,6a,WALTONVILLE,IL,38.21,-89.03
62573,5b,WARRENSBURG,IL,39.93,-89.06
62373,5b,SUTTER,IL,40.28,-91.35
62379,6a,WARSAW,IL,40.35,-91.42
62298,6b,WATERLOO,IL,38.33,-90.15
62473,6a,WATSON,IL,39.02,-88.56
62692,6a,WAVERLY,IL,39.59,-89.95
62895,6b,"WAYNE CITY",IL,38.34,-88.58
61882,5b,WELDON,IL,40.12,-88.75
62474,6a,WESTFIELD,IL,39.45,-87.99
62896,6b,"WEST FRANKFORT",IL,37.9,-88.92
62475,6a,"WEST LIBERTY",IL,38.86,-88.08
62380,5b,"WEST POINT",IL,40.25,-91.18
62476,6a,"WEST SALEM",IL,38.52,-88
62477,6a,"WEST UNION",IL,39.21,-87.66
61883,5b,WESTVILLE,IL,40.04,-87.63
62478,6a,"WEST YORK",IL,39.17,-87.67
62479,6a,WHEELER,IL,39.04,-88.31
62092,6a,"WHITE HALL",IL,39.43,-90.4
61884,5b,"WHITE HEATH",IL,40.08,-88.5
62897,6b,WHITTINGTON,IL,38.1,-88.87
62693,5b,WILLIAMSVILLE,IL,39.95,-89.55
62480,6a,"WILLOW HILL",IL,38.99,-88.02
62694,6a,WINCHESTER,IL,39.62,-90.45
61928,6a,GAYS,IL,39.45,-88.49
61957,6a,WINDSOR,IL,39.43,-88.59
62094,6a,WITT,IL,39.25,-89.34
62998,6b,"WOLF LAKE",IL,37.53,-89.44
62898,6a,WOODLAWN,IL,38.33,-89.03
62095,6b,"WOOD RIVER",IL,38.86,-90.08
62097,6a,WORDEN,IL,38.93,-89.83
62899,6a,XENIA,IL,38.63,-88.63
62481,6a,YALE,IL,39.12,-88.02
62999,6b,ZEIGLER,IL,37.89,-89.05
63430,6a,ALEXANDRIA,MO,40.35,-91.45
63330,6a,ANNADA,MO,39.26,-90.82
65001,6a,ARGYLE,MO,38.29,-92.02
65230,6a,ARMSTRONG,MO,39.26,-92.7
63010,6a,ARNOLD,MO,38.42,-90.36
65010,6a,ASHLAND,MO,38.77,-92.25
63530,5b,ATLANTA,MO,39.89,-92.47
63332,6a,AUGUSTA,MO,38.57,-90.88
65231,6a,AUXVASSE,MO,39.01,-91.89
63011,6a,BALLWIN,MO,38.59,-90.55
63021,6a,BALLWIN,MO,38.59,-90.55
63531,5b,BARING,MO,40.24,-92.2
65011,6a,BARNETT,MO,38.37,-92.67
63012,6a,BARNHART,MO,38.33,-90.4
63013,6a,BEAUFORT,MO,38.41,-91.19
65013,6a,BELLE,MO,38.28,-91.72
63333,6a,BELLFLOWER,MO,39,-91.35
65232,6a,"BENTON CITY",MO,39.13,-91.76
63014,6a,BERGER,MO,38.67,-91.33
63532,5b,BEVIER,MO,39.74,-92.56
65321,6a,BLACKBURN,MO,39.1,-93.48
65322,6a,BLACKWATER,MO,38.97,-92.99
65014,6a,BLAND,MO,38.3,-91.63
65062,6a,"MOUNT STERLING",MO,38.46,-91.61
65016,6a,"BONNOTS MILL",MO,38.57,-91.96
65233,6a,BOONVILLE,MO,38.96,-92.74
63334,5b,"BOWLING GREEN",MO,39.33,-91.19
63533,5b,BRASHEAR,MO,40.14,-92.37
65017,6a,BRUMLEY,MO,38.08,-92.48
65236,6a,BRUNSWICK,MO,39.42,-93.12
65246,6a,DALTON,MO,39.39,-92.99
65286,6a,TRIPLETT,MO,39.49,-93.19
65237,6a,BUNCETON,MO,38.78,-92.79
65239,6a,CAIRO,MO,39.51,-92.44
65323,6a,CALHOUN,MO,38.46,-93.62
65018,6a,CALIFORNIA,MO,38.63,-92.56
63534,5b,CALLAO,MO,39.76,-92.62
65020,6a,CAMDENTON,MO,38,-92.74
63435,6a,CANTON,MO,40.12,-91.52
63015,6a,CATAWISSA,MO,38.42,-90.78
63016,6a,"CEDAR HILL",MO,38.35,-90.64
63436,6a,CENTER,MO,39.5,-91.52
65023,6a,CENTERTOWN,MO,38.61,-92.4
65240,6a,CENTRALIA,MO,39.21,-92.13
65024,6a,CHAMOIS,MO,38.67,-91.77
63005,6a,CHESTERFIELD,MO,38.65,-90.58
63017,6a,CHESTERFIELD,MO,38.65,-90.58
63431,5b,ANABEL,MO,39.75,-92.35
63437,5b,CLARENCE,MO,39.74,-92.26
65243,6a,CLARK,MO,39.28,-92.34
65025,6a,CLARKSBURG,MO,38.66,-92.66
63336,6a,CLARKSVILLE,MO,39.37,-90.9
65244,6a,"CLIFTON HILL",MO,39.43,-92.66
65324,6a,"CLIMAX SPRINGS",MO,38.1,-93.05
65325,6a,"COLE CAMP",MO,38.45,-93.2
65201,6a,COLUMBIA,MO,38.95,-92.32
65202,6a,COLUMBIA,MO,38.95,-92.32
65203,6a,COLUMBIA,MO,38.95,-92.32
65299,6a,COLUMBIA,MO,38.9,-92.24
63019,6b,"CRYSTAL CITY",MO,38.22,-90.38
63339,6a,CURRYVILLE,MO,39.34,-91.34
63341,6a,DEFIANCE,MO,38.63,-90.78
